,Haustyp,Angebotstyp,Wohnflaeche__m²_,Zimmer,plz,Verkaeufer,Baujahr,Preis,Grundstuecksflaeche__m²_,Provision,ExactPreis,Garten/_mitnutzung,Badewanne,Heizungsart,Dusche,Garage/Stellplatz,Keller,Moebliert/Teilmoebliert,Gaeste_WC,Terrasse,Aktuell_vermietet,Einbaukueche,Balkon,Barrierefrei,Einliegerwohnung,Dachboden,Nebenkosten__in_€_,Kaution__in_€_,Haustiere_erlaubt,Warmmiete__in_€_,Heizkosten__in_€_,WG_geeignet,Denkmalobjekt,Preis_pro_m2
17966,einfamilienhaus,Gesuch,140,4,58640,privat,1950.0,212531.77856395853,,,950.0,1,1,andere,0,1,1,0,0,1,0,0,0,0,0,0,,1500.0,1,950.0,,0,0,1518.0841325997037
17967,andere,Gesuch,140,5,09111,privat,,,,,,1,1,andere,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,0,0,
17968,andere,Angebot,140,4,35641,privat,,,,,,1,0,andere,0,0,0,0,0,0,0,0,0,0,0,0,,,1,750.0,,0,0,
17969,andere,Angebot,160,5.0,01099,privat,,2000.0,,,1600.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1600.0,,0,0,12.5
17970,andere,Gesuch,160,4.0,37079,privat,,212480.22779506512,,,1.0,0,0,andere,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,0,0,1328.001423719157
17971,andere,Gesuch,160,5,24376,privat,,,,,,1,1,andere,1,0,0,0,0,1,0,1,0,0,0,0,200.0,2000.0,0,850.0,100.0,1,0,
17972,andere,Gesuch,100,3,17454,privat,,170066.26800789745,,,700.0,1,0,,1,0,0,0,1,1,0,0,1,1,0,0,,,1,,,0,0,1700.6626800789745
17973,andere,Gesuch,160,8.0,42855,privat,,,,,,1,1,,1,1,1,0,0,0,0,0,0,0,0,1,,,1,1500.0,,0,0,
17974,andere,Gesuch,100,4,72581,privat,,-30226.98725772732,,,750.0,0,0,andere,0,1,1,0,0,0,0,0,0,0,0,0,,,0,800.0,,0,0,-302.2698725772732
17975,andere,Gesuch,80,4,44267,privat,,225560.2854918241,,,950.0,1,0,zentralheizung,0,1,0,0,0,0,0,0,0,0,0,0,,,1,1100.0,,0,0,2819.5035686478013
17976,einfamilienhaus,Gesuch,160,6,89597,privat,,,1000.0,nein,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,
17977,andere,Angebot,160,4.0,35756,privat,,287576.9299127973,,,350.0,1,0,ofenheizung,1,1,1,1,0,0,0,1,0,0,0,1,200.0,900.0,1,500.0,,0,0,1797.355811954983
17978,mehrfamilienhaus,Angebot,160,8,58640,gewerblich,1995.0,-43654.73532035065,1020.0,ja,490000.0,1,1,,1,1,1,0,1,1,0,0,1,0,1,0,,,0,,,0,0,-272.84209575219154
17979,einfamilienhaus,Angebot,140,4,58640,gewerblich,1994.0,117462.90779784604,530.0,ja,295000.0,1,1,,1,0,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,839.0207699846146
17980,andere,Gesuch,100,4,64686,privat,,,,,,1,1,,1,0,1,0,0,1,0,1,0,0,0,0,,,1,,,0,0,
17981,andere,Gesuch,120,4,47169,privat,,-69357.98231543197,,,950.0,1,1,,1,1,1,0,1,1,0,0,1,0,0,0,,,0,930.0,,0,0,-577.9831859619331
17982,andere,Angebot,80,4,09353,privat,,213430.22779506512,,,800.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1000.0,,0,0,2667.877847438314
17983,andere,Gesuch,80,3,69226,privat,,138039.46367310663,,,600.0,0,0,andere,0,0,1,0,0,0,0,0,1,0,0,0,,,1,,,0,0,1725.4932959138328
17984,andere,Gesuch,80,4,72461,privat,,212930.22779506512,,,400.0,0,0,andere,0,0,0,0,0,0,0,0,0,0,0,0,,,1,650.0,,0,0,2661.627847438314
17985,andere,Gesuch,100,4,44319,privat,,214900.45117272998,,,800.0,1,0,,0,1,0,0,0,1,0,0,0,0,0,0,250.0,,1,1000.0,150.0,0,0,2149.0045117273
17986,mehrfamilienhaus,Angebot,160,4,58640,gewerblich,1963.0,56903.537545348794,592.0,ja,269000.0,1,1,zentralheizung,1,1,1,0,0,1,0,0,1,0,0,0,,,0,,,0,0,355.64710965842994
17987,andere,Gesuch,120,7,99817,privat,,,,,,0,1,fernwaerme,1,0,1,0,1,1,0,0,1,0,0,1,130.0,0.0,1,560.0,120.0,0,0,
17988,andere,Gesuch,120,4,55278,privat,,201767.73629988256,,,800.0,0,0,andere,1,0,1,0,1,0,0,0,0,0,0,0,,,1,,,0,0,1681.3978024990213
17989,andere,Gesuch,80,3,47533,privat,,,,,,0,1,andere,0,0,0,0,0,1,0,0,0,0,0,0,,,1,,,0,0,
17990,einfamilienhaus,Gesuch,80,3,44319,privat,,104298.48684890918,,,500.0,1,1,gasheizung,1,1,0,0,1,1,0,1,1,0,0,0,,,1,550.0,,0,0,1303.7310856113647
17991,einfamilienhaus,Angebot,140,5,58640,gewerblich,1958.0,-14918.166003510425,680.0,ja,195000.0,0,1,zentralheizung,1,1,1,0,1,1,0,0,1,0,0,0,,,0,,,0,0,-106.55832859650303
17992,reihenhaus,Angebot,160,6,58640,gewerblich,1842.0,123497.44040089945,530.0,ja,179000.0,1,1,zentralheizung,1,1,1,0,0,1,0,0,0,0,0,0,,,0,,,0,0,771.8590025056216
17993,einfamilienhaus,Angebot,160,5,58456,gewerblich,1997.0,19642.01768456803,1343.0,ja,689000.0,1,1,zentralheizung,1,1,1,0,1,1,0,0,1,0,0,0,,,0,,,0,0,122.76261052855018
17994,andere,Gesuch,80,3,24107,gewerblich,,213430.22779506512,,,600.0,0,0,andere,0,0,0,0,0,0,0,0,0,0,0,0,,,1,750.0,,0,0,2667.877847438314
17995,andere,Angebot,100,4,30457,privat,,94584.05938092493,,,1.0,0,1,andere,0,0,0,0,0,1,0,1,1,0,0,0,,,1,850.0,,0,0,945.8405938092493
17996,andere,Gesuch,100,4,45476,privat,,24900.349368984345,,,900.0,1,0,andere,0,0,0,0,0,1,0,0,0,0,0,0,,,0,1200.0,,0,0,249.00349368984345
17997,andere,Gesuch,100,6,41748,privat,,,,,,1,0,andere,0,1,1,0,0,0,0,0,0,0,0,0,,,1,,,0,0,
17998,andere,Gesuch,100,4,66763,privat,,-98683.86316596426,,,700.0,0,0,andere,0,1,0,0,0,1,0,0,1,0,0,0,,,0,,,0,0,-986.8386316596426
17999,doppelhaushaelfte,Angebot,160,7.0,08267,privat,1930.0,280526.9035012257,,,700.0,1,0,gasheizung,0,1,1,0,0,1,0,0,0,0,0,1,,2000.0,1,,,0,0,1753.2931468826605
18000,einfamilienhaus,Angebot,160,5.0,95119,gewerblich,1856.0,69597.09103191512,353.0,ja,59000.0,0,1,ofenheizung,1,1,1,0,0,0,0,0,0,0,0,0,,,0,,,0,0,434.98181894946947
18001,andere,Gesuch,140,5,45721,privat,,,,,,1,0,andere,0,1,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,
18002,andere,Gesuch,160,6,41236,privat,1980.0,237330.57716404946,,,900.0,1,0,andere,0,0,0,0,0,1,0,0,0,0,0,0,,,1,1200.0,,0,0,1483.3161072753092
18003,mehrfamilienhaus,Angebot,160,7,95119,privat,1905.0,55791.572648747606,380.0,,85000.0,1,1,zentralheizung,1,1,0,0,1,1,0,1,1,0,0,1,,,0,,,0,0,348.69732905467254
18004,bauernhaus,Angebot,80,3,17089,gewerblich,,26203.138733592157,5407.0,ja,35000.0,0,0,ofenheizung,0,0,1,0,0,0,0,0,0,0,0,0,,,0,,,0,0,327.539234169902
18005,reihenhaus,Angebot,160,6,67065,gewerblich,2001.0,87086.65482286176,310.0,ja,480000.0,1,1,zentralheizung,1,1,1,0,0,0,0,1,0,0,0,0,,,0,,,0,0,544.291592642886
18006,bauernhaus,Angebot,160,6,79865,gewerblich,1667.0,52526.47113478331,120000.0,ja,809000.0,0,1,,1,1,1,0,0,0,0,1,0,0,0,0,,,0,,,0,0,328.29044459239566
18007,mehrfamilienhaus,Angebot,160,9,17495,gewerblich,1910.0,102130.05769675897,850.0,ja,199500.0,1,0,zentralheizung,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,638.3128606047436
18008,einfamilienhaus,Angebot,140,8,21274,gewerblich,1966.0,-33856.79087020019,,ja,180000.0,1,0,zentralheizung,1,1,1,0,1,1,0,1,1,0,0,0,,,0,,,0,0,-241.8342205014299
18009,doppelhaushaelfte,Angebot,100,4,26831,gewerblich,1982.0,-28555.786613221382,600.0,ja,79000.0,0,0,zentralheizung,0,0,0,0,0,1,1,0,0,0,0,0,,,0,,,0,0,-285.5578661322138
18010,einfamilienhaus,Angebot,80,3,95119,gewerblich,,90626.45232849572,140.0,ja,25000.0,0,0,ofenheizung,0,0,1,0,0,0,0,0,0,0,0,1,,,0,,,0,0,1132.8306541061966
18011,andere,Gesuch,100,3,48529,privat,,237330.57716404946,,,1000.0,1,0,andere,0,0,0,0,0,1,0,0,0,0,0,0,,,1,,,0,0,2373.3057716404946
18012,andere,Gesuch,100,3,41238,privat,,247990.41148314357,,,800.0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,0,0,2479.904114831436
18013,bauernhaus,Angebot,140,5,56479,privat,,88196.32633717624,431.0,,43000.0,0,0,ofenheizung,0,1,1,0,0,0,0,0,0,0,0,1,,,0,,,0,0,629.9737595512589
18014,reihenhaus,Angebot,160,6,67065,gewerblich,2001.0,87086.65482286176,310.0,ja,480000.0,1,1,zentralheizung,1,1,1,0,0,0,0,1,0,0,0,0,,,0,,,0,0,544.291592642886
18015,mehrfamilienhaus,Angebot,160,17,79865,gewerblich,1979.0,61323.332401191146,1253.0,ja,649000.0,0,1,zentralheizung,1,1,0,0,0,0,0,1,0,0,0,0,,,0,,,0,0,383.27082750744466
18016,bauernhaus,Angebot,160,6,79865,gewerblich,1667.0,52526.47113478331,7287.0,ja,599000.0,0,1,,1,1,1,0,0,0,0,1,0,0,0,0,,,0,,,0,0,328.29044459239566
18017,bauernhaus,Angebot,100,5,75233,privat,,90000.0,332.0,nein,110000.0,0,0,ofenheizung,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,900.0
18018,doppelhaushaelfte,Angebot,140,5,21706,gewerblich,1994.0,-161.83431489841314,361.0,ja,214000.0,0,1,zentralheizung,1,1,0,0,0,1,1,0,0,0,0,0,,,0,,,0,0,-1.1559593921315223
18019,einfamilienhaus,Angebot,160,7,97633,gewerblich,1800.0,99624.51499481263,170.0,ja,49500.0,0,1,ofenheizung,0,1,1,0,0,0,0,0,0,0,0,1,,,0,,,0,0,622.653218717579
18020,einfamilienhaus,Angebot,160,7.0,66333,gewerblich,1962.0,35536.15484120831,867.0,ja,229000.0,1,0,zentralheizung,0,1,0,0,0,0,0,0,1,0,0,0,,,0,,,0,0,222.10096775755193
18021,mehrfamilienhaus,Angebot,160,6,06888,gewerblich,1938.0,67569.87400868052,904.0,ja,98000.0,0,0,zentralheizung,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,422.31171255425323
18022,andere,Gesuch,80,3,53797,privat,,247490.41148314357,,,400.0,1,0,andere,0,0,0,0,0,0,0,0,0,0,0,0,,,1,600.0,,0,0,3093.6301435392947
18023,andere,Gesuch,100,3,46459,privat,,247990.41148314357,,,600.0,1,0,gasheizung,0,0,0,0,0,0,0,0,0,0,0,0,100.0,,1,700.0,100.0,0,0,2479.904114831436
18024,bauernhaus,Angebot,160,7,66887,privat,1910.0,40000.0,700.0,,40000.0,0,0,ofenheizung,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,250.0
18025,einfamilienhaus,Angebot,120,5,72574,privat,,116289.95041059278,285.0,,165000.0,0,1,ofenheizung,1,1,1,0,0,1,0,1,0,0,0,1,,,0,,,0,0,969.0829200882731
18026,andere,Gesuch,80,4,23909,privat,,247990.41148314357,,,600.0,1,0,andere,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,0,0,3099.8801435392947
18027,mehrfamilienhaus,Angebot,160,4,39624,gewerblich,,51323.332401191146,2300.0,ja,80000.0,0,1,zentralheizung,1,1,0,0,0,0,0,1,0,0,0,0,,,0,,,0,0,320.77082750744466
18028,doppelhaushaelfte,Angebot,100,4,06888,gewerblich,1937.0,47569.87400868052,1317.0,ja,68000.0,0,0,zentralheizung,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,475.6987400868052
18029,reihenhaus,Angebot,80,3,06869,gewerblich,1930.0,60000.0,163.0,ja,56000.0,0,0,oelheizung,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,750.0
18030,bauernhaus,Angebot,120,6,67724,privat,1800.0,50000.0,900.0,nein,50000.0,0,0,ofenheizung,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,416.6666666666667
18031,doppelhaushaelfte,Angebot,140,6,21706,privat,,109861.76175295637,395.0,,97000.0,0,0,oelheizung,1,1,1,0,0,1,0,1,0,0,0,1,,,0,,,0,0,784.7268696639741
18032,einfamilienhaus,Angebot,160,5,66333,privat,1972.0,15725.165598565702,,,900.0,1,1,oelheizung,1,1,1,0,1,0,0,0,1,0,0,1,220.0,,0,,,0,0,98.28228499103564
18033,mehrfamilienhaus,Angebot,160,12,76646,gewerblich,1950.0,-30326.078285446754,350.0,ja,399000.0,0,0,zentralheizung,0,1,0,0,0,0,1,0,0,0,0,0,,,0,,,0,0,-189.53798928404223
18034,andere,Gesuch,120,4,25373,privat,,,,,,1,0,andere,0,0,0,0,0,0,0,0,0,0,0,0,200.0,3000.0,1,1200.0,200.0,0,0,
18035,mehrfamilienhaus,Angebot,160,9,52525,gewerblich,1997.0,-7820.8901132779865,365.0,ja,279000.0,0,0,zentralheizung,0,1,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,-48.880563207987414
18036,andere,Gesuch,100,4,26723,privat,,,,,,1,0,gasheizung,1,1,1,0,0,1,0,0,0,0,0,0,,,1,,,0,0,
18037,bauernhaus,Angebot,160,8,36323,privat,,20164.981910487248,800.0,,36000.0,0,1,ofenheizung,1,1,1,0,1,0,0,0,1,0,0,1,,,0,,,0,0,126.0311369405453
18038,einfamilienhaus,Angebot,160,6,63450,privat,,,800.0,,,0,1,ofenheizung,1,1,0,1,1,1,0,1,1,0,0,1,,,0,,,0,0,
18039,bauernhaus,Angebot,120,4,54657,privat,1950.0,40338.478794537514,490.0,,40000.0,0,0,ofenheizung,1,1,1,0,0,1,0,0,1,0,0,1,,,0,,,0,0,336.1539899544793
18040,mehrfamilienhaus,Angebot,160,10,39624,privat,1950.0,246427.6681959646,,,400.0,1,1,ofenheizung,1,1,1,0,0,1,0,0,0,0,0,0,,0.0,1,,,0,0,1540.1729262247786
18041,andere,Gesuch,160,6,46459,privat,,49091.14923962075,300.0,,160000.0,1,0,gasheizung,0,1,0,0,0,1,0,0,0,1,1,1,,,0,,,0,1,306.81968274762966
18042,doppelhaushaelfte,Angebot,140,4,22159,gewerblich,1970.0,67569.87400868052,423.0,ja,434000.0,0,0,zentralheizung,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,482.64195720486083
18043,reihenhaus,Angebot,120,4,06618,gewerblich,1932.0,125086.8116770006,1239.0,ja,125000.0,0,1,oelheizung,1,1,0,0,0,1,0,1,0,0,0,1,,,0,,,0,0,1042.3900973083385
18044,bauernhaus,Angebot,80,4,76703,privat,1924.0,90000.0,885.0,nein,147490.0,0,0,ofenheizung,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,1125.0
18045,einfamilienhaus,Angebot,160,4.0,72108,privat,1963.0,76747.96841848447,,,1200.0,1,1,oelheizung,1,1,1,0,1,0,0,1,1,0,0,1,,3600.0,0,,,1,0,479.67480261552794
18046,mehrfamilienhaus,Angebot,160,9,48249,gewerblich,1999.0,-7820.8901132779865,555.0,ja,369000.0,0,0,zentralheizung,0,1,1,0,0,0,0,0,1,0,0,0,,,0,,,0,0,-48.880563207987414
18047,andere,Angebot,160,3.5,29336,privat,2000.0,245815.7032993634,,,760.0,1,1,gasheizung,1,1,0,0,1,1,0,1,0,0,0,1,220.0,1520.0,1,980.0,,0,0,1536.3481456210213
18048,bauernhaus,Angebot,160,12,07937,privat,1983.0,108022.31544919769,5000.0,,128000.0,1,1,ofenheizung,1,1,1,0,1,0,0,0,0,0,1,1,,,0,,,0,0,675.1394715574855
18049,einfamilienhaus,Angebot,160,4.0,99848,privat,1939.0,21456.145637366517,,,69000.0,0,1,ofenheizung,1,1,0,1,1,0,0,1,1,0,0,1,,,0,,,0,0,134.10091023354073
18050,mehrfamilienhaus,Angebot,160,10,52525,gewerblich,2005.0,67569.87400868052,329.0,ja,348000.0,0,0,zentralheizung,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,422.31171255425323
18051,doppelhaushaelfte,Angebot,160,9,52525,gewerblich,1997.0,50475.348887712404,360.0,ja,539000.0,1,0,zentralheizung,1,1,1,0,0,1,0,0,1,0,0,0,,,0,,,0,0,315.47093054820255
18052,mehrfamilienhaus,Angebot,160,18,52525,gewerblich,1997.0,50475.348887712404,725.0,ja,539000.0,1,0,zentralheizung,1,1,1,0,0,1,0,0,1,0,0,0,,,0,,,0,0,315.47093054820255
18053,mehrfamilienhaus,Gesuch,120,4,27472,privat,,104798.48684890918,,,560.0,1,1,gasheizung,1,1,0,0,1,1,0,1,1,0,0,0,120.0,1500.0,1,750.0,80.0,0,0,873.3207237409098
18054,andere,Angebot,160,6,46459,privat,1818.0,90799.81707706352,5828.0,nein,550000.0,1,0,ofenheizung,1,1,0,0,1,1,0,0,0,1,0,0,,,0,,,0,0,567.498856731647
18055,doppelhaushaelfte,Angebot,120,5,38229,gewerblich,1957.0,-30326.078285446754,580.0,ja,188500.0,0,0,zentralheizung,0,1,0,0,0,0,1,0,0,0,0,0,,,0,,,0,0,-252.71731904538962
18056,reihenhaus,Angebot,160,6,39218,privat,1900.0,116289.95041059278,200.0,nein,189000.0,0,1,gasheizung,1,1,1,0,0,1,0,1,0,0,0,1,,,0,,,0,0,726.8121900662048
18057,bauernhaus,Angebot,160,10,07338,gewerblich,,35201.20139990907,1800.0,nein,59000.0,0,1,ofenheizung,0,1,1,0,0,0,0,0,0,0,0,0,,,0,,,0,0,220.00750874943168
18058,doppelhaushaelfte,Angebot,160,3.0,82275,gewerblich,1929.0,55059.43779962715,396.0,ja,410000.0,1,0,zentralheizung,0,1,0,0,0,0,0,1,0,0,0,0,,,0,,,0,0,344.1214862476697
18059,doppelhaushaelfte,Angebot,160,3.0,22399,gewerblich,1935.0,7470.74718368315,499.0,ja,293000.0,0,1,zentralheizung,0,1,1,0,0,1,0,1,0,0,0,0,,,0,,,0,0,46.692169898019685
18060,einfamilienhaus,Angebot,160,6,23843,gewerblich,2000.0,67569.87400868052,457.0,ja,439000.0,0,0,zentralheizung,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,422.31171255425323
18061,bauernhaus,Angebot,160,8,52538,gewerblich,1952.0,67569.87400868052,7000.0,ja,368000.0,0,0,zentralheizung,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,422.31171255425323
18062,mehrfamilienhaus,Angebot,160,6.0,88529,privat,1969.0,107761.77186827794,,,800.0,1,1,zentralheizung,1,1,1,1,1,1,0,1,1,1,0,0,300.0,5000.0,1,,,0,0,673.5110741767371
18063,einfamilienhaus,Angebot,140,4,46459,gewerblich,2017.0,52738.48013921923,531.0,nein,212999.0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
18064,einfamilienhaus,Angebot,160,7,46459,gewerblich,2017.0,52738.48013921923,490.0,nein,217989.0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
18065,reihenhaus,Angebot,160,4.0,22397,gewerblich,2016.0,90000.0,171.0,ja,418000.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,562.5
18066,einfamilienhaus,Angebot,120,4,24816,gewerblich,1999.0,47962.16190939471,457.0,ja,229000.0,1,1,zentralheizung,1,1,0,0,1,1,0,1,0,0,0,0,,,0,,,0,0,399.68468257828926
18067,einfamilienhaus,Angebot,160,7,23843,gewerblich,1966.0,-27428.602212563794,800.0,ja,278900.0,1,1,,1,1,1,0,1,1,0,1,1,0,0,0,,,0,,,0,0,-171.4287638285237
18068,einfamilienhaus,Angebot,160,6,23843,gewerblich,1980.0,56910.03968958641,555.0,ja,275000.0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,,,0,,,0,0,355.68774805991507
18069,bauernhaus,Angebot,160,6,61209,gewerblich,1900.0,174020.40462681866,1636.0,ja,275000.0,0,1,zentralheizung,1,1,1,0,0,0,0,0,0,0,0,1,,,0,,,0,0,1087.6275289176167
18070,reihenhaus,Angebot,80,4,52538,gewerblich,1880.0,90768.0610911954,78.0,ja,85000.0,0,0,elektroheizung,0,0,1,1,0,0,0,0,0,0,0,0,,,0,,,0,0,1134.6007636399424
18071,mehrfamilienhaus,Angebot,60,1,01237,privat,,152987.90211997944,,,432.0,1,1,zentralheizung,1,1,1,1,0,0,0,1,1,0,0,0,54.0,1296.0,1,551.0,65.0,0,0,2549.7983686663238
18072,doppelhaushaelfte,Angebot,160,4.0,46459,privat,1928.0,-30326.078285446754,318.0,nein,120000.0,0,0,gasheizung,0,1,0,0,0,0,1,0,0,0,0,0,,,0,,,0,0,-189.53798928404223
18073,einfamilienhaus,Angebot,160,4,46459,gewerblich,1920.0,81203.13873359216,318.0,nein,95000.0,0,0,zentralheizung,0,0,1,0,0,0,0,0,0,0,0,0,,,0,,,0,0,507.519617084951
18074,einfamilienhaus,Gesuch,100,3,46459,privat,,42078.64582012512,,,190000.0,0,0,zentralheizung,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,0,0,420.7864582012512
18075,einfamilienhaus,Angebot,160,7,46459,gewerblich,2017.0,52738.48013921923,766.0,nein,266744.0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,329.6155008701202
18076,einfamilienhaus,Angebot,140,5,46459,gewerblich,2017.0,52738.48013921923,490.0,nein,226999.0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,0,0,376.70342956585165
18077,einfamilienhaus,Angebot,120,4,24816,privat,1999.0,87825.29181621983,500.0,nein,239000.0,0,1,gasheizung,1,1,0,0,1,1,0,1,0,0,0,1,,,0,,,0,0,731.8774318018319
18078,einfamilienhaus,Angebot,160,4,57632,gewerblich,1973.0,89101.5507688934,1573.0,ja,125000.0,1,1,zentralheizung,0,1,1,0,0,1,0,0,0,0,0,0,,,0,,,0,0,556.8846923055837
18079,einfamilienhaus,Angebot,140,4,23847,gewerblich,1951.0,56910.03968958641,971.0,ja,220000.0,0,0,zentralheizung,0,1,0,0,0,1,0,0,0,0,0,0,,,0,,,0,0,406.5002834970458
18080,reihenhaus,Angebot,160,3.0,66798,gewerblich,1978.0,-21426.23828382223,635.0,ja,139000.0,1,0,,0,1,1,1,0,1,0,1,1,0,0,0,,,0,,,0,0,-133.91398927388894
18081,doppelhaushaelfte,Gesuch,120,4,46459,privat,,1000.0,400.0,nein,1000.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,8.333333333333334
18082,reihenhaus,Angebot,160,8,55411,gewerblich,1897.0,-8207.342642640506,310.0,ja,189000.0,0,1,elektroheizung,1,0,1,1,1,0,0,1,1,0,1,1,,,0,,,0,0,-51.29589151650316
18083,einfamilienhaus,Angebot,120,5,61209,gewerblich,1955.0,161509.96841776534,243.0,ja,269000.0,1,1,oelheizung,1,1,1,0,0,0,0,1,0,0,0,1,,,0,,,0,0,1345.9164034813778
18084,mehrfamilienhaus,Angebot,160,6,61203,gewerblich,1895.0,28052.599736308242,158.0,ja,229000.0,0,1,oelheizung,1,0,0,0,0,0,0,1,0,0,0,0,,,0,,,0,1,175.32874835192652
18085,einfamilienhaus,Angebot,160,7.0,61209,gewerblich,,22367.3827041405,,,750.0,0,1,oelheizung,1,0,1,0,0,1,0,0,0,0,0,0,200.0,1500.0,0,950.0,,0,0,139.79614190087813
18086,einfamilienhaus,Angebot,160,5,04668,gewerblich,,56910.03968958641,5558.0,ja,320000.0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,,,0,,,0,0,355.68774805991507
18087,einfamilienhaus,Gesuch,160,3.0,27472,privat,,,,,,1,0,,0,0,0,0,0,1,0,1,1,0,0,0,,,1,550.0,,0,0,
18088,mehrfamilienhaus,Gesuch,160,7,49163,privat,,182702.43794918538,,,700.0,1,0,ofenheizung,1,1,0,0,0,1,0,0,1,0,0,0,,,1,700.0,,0,0,1141.8902371824086
18089,doppelhaushaelfte,Angebot,160,9,52525,gewerblich,1997.0,50475.348887712404,360.0,ja,279000.0,1,0,zentralheizung,1,1,1,0,0,1,0,0,1,0,0,0,,,0,,,0,0,315.47093054820255
18090,reihenhaus,Angebot,120,5,99610,gewerblich,1925.0,156450.53061813815,199.0,ja,49000.0,0,1,oelheizung,1,0,1,0,0,0,0,0,0,0,0,1,,,0,,,0,0,1303.754421817818
18091,doppelhaushaelfte,Angebot,160,4.0,41189,gewerblich,1939.0,67569.87400868052,545.0,ja,249000.0,0,0,zentralheizung,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,422.31171255425323
18092,andere,Gesuch,80,4,26725,privat,,243758.76582168584,,,550.0,1,1,gasheizung,0,0,0,0,0,1,0,0,0,0,0,0,100.0,550.0,1,550.0,100.0,0,0,3046.984572771073
18093,mehrfamilienhaus,Angebot,160,10,66540,gewerblich,1952.0,9839.419792454599,322.0,ja,149000.0,0,0,zentralheizung,0,1,0,0,0,1,0,1,0,0,0,0,,,0,,,0,0,61.49637370284124
18094,einfamilienhaus,Angebot,160,6.0,66386,gewerblich,2017.0,90000.0,442.0,ja,320000.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,562.5
18095,einfamilienhaus,Angebot,120,4,06869,gewerblich,1994.0,41800.0494427723,676.0,ja,120000.0,0,1,zentralheizung,1,1,0,0,0,0,0,0,1,0,0,0,,,0,,,0,0,348.3337453564358
18096,einfamilienhaus,Angebot,160,6,93455,privat,1993.0,,,,,1,1,oelheizung,1,1,1,0,1,1,0,0,1,0,0,1,100.0,,0,,,0,0,
18097,einfamilienhaus,Angebot,100,4,04668,gewerblich,1938.0,106525.94732876503,900.0,ja,60000.0,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,1065.2594732876503
18098,einfamilienhaus,Angebot,100,4,04668,gewerblich,1938.0,106525.94732876503,900.0,ja,60000.0,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,1065.2594732876503
18099,einfamilienhaus,Angebot,120,4,04668,gewerblich,1937.0,99761.38508798751,400.0,ja,98000.0,1,1,zentralheizung,0,1,1,0,0,0,0,0,0,0,0,0,,,0,,,0,0,831.3448757332293
18100,villa,Angebot,160,10,22587,gewerblich,1910.0,-65551.34432950392,1110.0,ja,2100000.0,0,0,zentralheizung,0,1,1,0,0,1,0,1,1,0,0,0,,,0,,,0,0,-409.6959020593995
18101,einfamilienhaus,Angebot,160,5,49429,gewerblich,,90000.0,685.0,ja,298000.0,0,0,andere,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,562.5
18102,einfamilienhaus,Angebot,160,7,49163,privat,2002.0,94065.3312794716,539.0,,319000.0,1,1,gasheizung,1,1,1,0,1,1,0,0,1,0,0,1,,,0,,,0,0,587.9083204966976
